출발지,도착지,날짜,출발시간,도착시간,항공편,총 소요 시간,가격,좌석등급,Monthly,Weekend
3.0,2.0,2023-09-20,19,11,1,970,490600,economy,9,3
3.0,2.0,2023-09-20,15,22,1,420,494800,economy,9,3
3.0,2.0,2023-09-20,17,22,1,280,494800,economy,9,3
3.0,2.0,2023-09-20,8,22,1,840,494800,economy,9,3
3.0,2.0,2023-09-20,12,22,1,560,494800,economy,9,3
3.0,2.0,2023-09-20,7,17,1,650,494800,economy,9,3
3.0,2.0,2023-09-20,11,17,1,390,494800,economy,9,3
3.0,2.0,2023-09-20,10,22,1,700,494800,economy,9,3
3.0,2.0,2023-09-20,14,22,1,480,494800,economy,9,3
3.0,2.0,2023-09-20,12,17,1,310,494800,economy,9,3
3.0,2.0,2023-09-20,7,22,1,900,494800,economy,9,3
3.0,2.0,2023-09-20,11,22,1,640,494800,economy,9,3
3.0,2.0,2023-09-20,8,17,1,590,494800,economy,9,3
3.0,2.0,2023-09-20,10,17,1,450,494800,economy,9,3
3.0,2.0,2023-09-20,16,22,1,360,494800,economy,9,3
3.0,2.0,2023-09-20,15,21,1,350,501600,economy,9,3
3.0,2.0,2023-09-20,19,9,1,895,501600,economy,9,3
3.0,2.0,2023-09-20,20,9,1,835,501600,economy,9,3
3.0,2.0,2023-09-20,17,9,1,970,501600,economy,9,3
3.0,2.0,2023-09-20,8,14,1,330,501600,economy,9,3
3.0,2.0,2023-09-20,8,21,1,765,501600,economy,9,3
3.0,2.0,2023-09-20,21,14,1,1025,501600,economy,9,3
3.0,2.0,2023-09-20,21,9,1,765,501600,economy,9,3
3.0,2.0,2023-09-20,10,21,1,645,501600,economy,9,3
3.0,2.0,2023-09-20,12,21,1,560,501600,economy,9,3
3.0,2.0,2023-09-20,14,21,1,450,501600,economy,9,3
3.0,2.0,2023-09-20,10,17,1,425,556900,economy,9,3
3.0,2.0,2023-09-20,15,22,1,380,556900,economy,9,3
3.0,2.0,2023-09-20,12,17,1,340,556900,economy,9,3
3.0,2.0,2023-09-20,10,22,1,675,556900,economy,9,3
3.0,2.0,2023-09-20,12,22,1,590,556900,economy,9,3
3.0,2.0,2023-09-20,8,17,1,545,556900,economy,9,3
3.0,2.0,2023-09-20,14,22,1,480,556900,economy,9,3
3.0,2.0,2023-09-20,15,22,1,435,617300,economy,9,3
3.0,2.0,2023-09-20,8,15,1,420,617300,economy,9,3
3.0,2.0,2023-09-20,17,22,1,295,617300,economy,9,3
3.0,2.0,2023-09-20,8,22,1,855,617300,economy,9,3
3.0,2.0,2023-09-20,12,22,1,575,617300,economy,9,3
3.0,2.0,2023-09-20,10,19,1,540,617300,economy,9,3
3.0,2.0,2023-09-20,8,19,1,680,617300,economy,9,3
3.0,2.0,2023-09-20,10,22,1,715,617300,economy,9,3
3.0,2.0,2023-09-20,12,19,1,400,617300,economy,9,3
3.0,2.0,2023-09-20,14,22,1,495,617300,economy,9,3
3.0,2.0,2023-09-20,7,15,1,480,617300,economy,9,3
3.0,2.0,2023-09-20,7,22,1,915,617300,economy,9,3
3.0,2.0,2023-09-20,11,19,1,480,617300,economy,9,3
3.0,2.0,2023-09-20,11,22,1,655,617300,economy,9,3
3.0,2.0,2023-09-20,14,19,1,320,617300,economy,9,3
3.0,2.0,2023-09-20,16,22,1,375,617300,economy,9,3
3.0,2.0,2023-09-20,7,19,1,740,617300,economy,9,3
3.0,2.0,2023-09-20,12,13,1,1495,728900,economy,9,3
3.0,2.0,2023-09-20,12,21,1,525,783900,economy,9,3
3.0,2.0,2023-09-20,12,21,1,525,788800,economy,9,3
3.0,2.0,2023-09-20,12,13,1,1495,846500,economy,9,3
3.0,2.0,2023-09-20,20,13,1,1010,923500,economy,9,3
3.0,2.0,2023-09-20,20,23,1,1629,1042800,economy,9,3
3.0,2.0,2023-09-20,10,6,1,1245,1386500,economy,9,3
3.0,2.0,2023-09-21,8,1,1,975,316400,economy,9,2
3.0,2.0,2023-09-21,7,22,1,945,361100,economy,9,2
3.0,2.0,2023-09-21,8,22,1,845,361100,economy,9,2
3.0,2.0,2023-09-21,10,22,1,720,361100,economy,9,2
3.0,2.0,2023-09-21,10,22,1,725,361100,economy,9,2
3.0,2.0,2023-09-21,12,22,1,640,361100,economy,9,2
3.0,2.0,2023-09-21,8,22,1,885,361100,economy,9,2
3.0,2.0,2023-09-21,14,22,1,530,361100,economy,9,2
3.0,2.0,2023-09-21,15,22,1,430,361100,economy,9,2
3.0,2.0,2023-09-21,16,22,1,380,361100,economy,9,2
3.0,2.0,2023-09-21,21,22,1,1540,367600,economy,9,2
3.0,2.0,2023-09-21,20,22,1,1610,367600,economy,9,2
3.0,2.0,2023-09-21,21,11,1,840,490600,economy,9,2
3.0,2.0,2023-09-21,10,18,1,465,490600,economy,9,2
3.0,2.0,2023-09-21,8,18,1,585,490600,economy,9,2
3.0,2.0,2023-09-21,8,21,1,735,490600,economy,9,2
3.0,2.0,2023-09-21,19,11,1,970,490600,economy,9,2
3.0,2.0,2023-09-21,15,21,1,320,490600,economy,9,2
3.0,2.0,2023-09-21,14,18,1,270,490600,economy,9,2
3.0,2.0,2023-09-21,20,11,1,910,490600,economy,9,2
3.0,2.0,2023-09-21,14,21,1,420,490600,economy,9,2
3.0,2.0,2023-09-21,12,18,1,380,490600,economy,9,2
3.0,2.0,2023-09-21,10,21,1,615,490600,economy,9,2
3.0,2.0,2023-09-21,12,21,1,530,490600,economy,9,2
3.0,2.0,2023-09-21,9,17,1,530,494800,economy,9,2
3.0,2.0,2023-09-21,15,22,1,420,494800,economy,9,2
3.0,2.0,2023-09-21,17,22,1,280,494800,economy,9,2
3.0,2.0,2023-09-21,8,22,1,840,494800,economy,9,2
3.0,2.0,2023-09-21,12,22,1,560,494800,economy,9,2
3.0,2.0,2023-09-21,12,17,1,310,494800,economy,9,2
3.0,2.0,2023-09-21,7,22,1,900,494800,economy,9,2
3.0,2.0,2023-09-21,11,22,1,640,494800,economy,9,2
3.0,2.0,2023-09-21,8,17,1,590,494800,economy,9,2
3.0,2.0,2023-09-21,10,17,1,450,494800,economy,9,2
3.0,2.0,2023-09-21,16,22,1,360,494800,economy,9,2
3.0,2.0,2023-09-21,9,22,1,780,494800,economy,9,2
3.0,2.0,2023-09-21,14,22,1,480,494800,economy,9,2
3.0,2.0,2023-09-21,7,17,1,650,494800,economy,9,2
3.0,2.0,2023-09-21,11,17,1,390,494800,economy,9,2
3.0,2.0,2023-09-21,10,22,1,700,494800,economy,9,2
3.0,2.0,2023-09-21,15,21,1,350,501600,economy,9,2
3.0,2.0,2023-09-21,20,9,1,835,501600,economy,9,2
3.0,2.0,2023-09-21,19,9,1,895,501600,economy,9,2
3.0,2.0,2023-09-21,12,21,1,560,501600,economy,9,2
3.0,2.0,2023-09-21,14,21,1,450,501600,economy,9,2
3.0,2.0,2023-09-21,8,21,1,765,501600,economy,9,2
3.0,2.0,2023-09-21,21,9,1,765,501600,economy,9,2
3.0,2.0,2023-09-21,10,21,1,645,501600,economy,9,2
3.0,2.0,2023-09-21,17,9,1,970,501600,economy,9,2
3.0,2.0,2023-09-21,8,14,1,330,501600,economy,9,2
3.0,2.0,2023-09-21,12,21,1,525,549200,economy,9,2
3.0,2.0,2023-09-21,15,22,1,380,556900,economy,9,2
3.0,2.0,2023-09-21,10,17,1,425,556900,economy,9,2
3.0,2.0,2023-09-21,12,22,1,590,556900,economy,9,2
3.0,2.0,2023-09-21,8,17,1,545,556900,economy,9,2
3.0,2.0,2023-09-21,14,22,1,480,556900,economy,9,2
3.0,2.0,2023-09-21,10,22,1,675,556900,economy,9,2
3.0,2.0,2023-09-21,12,17,1,340,556900,economy,9,2
3.0,2.0,2023-09-21,14,5,1,875,575900,economy,9,2
3.0,2.0,2023-09-21,12,12,1,1435,582700,economy,9,2
3.0,2.0,2023-09-21,15,22,1,435,617300,economy,9,2
3.0,2.0,2023-09-21,8,22,1,855,617300,economy,9,2
3.0,2.0,2023-09-21,8,15,1,420,617300,economy,9,2
3.0,2.0,2023-09-21,17,22,1,295,617300,economy,9,2
3.0,2.0,2023-09-21,12,22,1,575,617300,economy,9,2
3.0,2.0,2023-09-21,10,19,1,540,617300,economy,9,2
3.0,2.0,2023-09-21,14,19,1,320,617300,economy,9,2
3.0,2.0,2023-09-21,11,22,1,655,617300,economy,9,2
3.0,2.0,2023-09-21,9,15,1,360,617300,economy,9,2
3.0,2.0,2023-09-21,9,22,1,795,617300,economy,9,2
3.0,2.0,2023-09-21,7,19,1,740,617300,economy,9,2
3.0,2.0,2023-09-21,16,22,1,375,617300,economy,9,2
3.0,2.0,2023-09-21,14,22,1,495,617300,economy,9,2
3.0,2.0,2023-09-21,9,19,1,620,617300,economy,9,2
3.0,2.0,2023-09-21,7,22,1,915,617300,economy,9,2
3.0,2.0,2023-09-21,7,15,1,480,617300,economy,9,2
3.0,2.0,2023-09-21,11,19,1,480,617300,economy,9,2
3.0,2.0,2023-09-21,8,19,1,680,617300,economy,9,2
3.0,2.0,2023-09-21,10,22,1,715,617300,economy,9,2
3.0,2.0,2023-09-21,12,19,1,400,617300,economy,9,2
3.0,2.0,2023-09-21,12,13,1,1495,743600,economy,9,2
3.0,2.0,2023-09-21,12,21,1,525,788800,economy,9,2
3.0,2.0,2023-09-21,12,13,1,1495,806200,economy,9,2
3.0,2.0,2023-09-21,20,23,1,1629,894400,economy,9,2
3.0,2.0,2023-09-21,20,13,1,1010,933500,economy,9,2
3.0,2.0,2023-09-21,10,6,1,1245,1130700,economy,9,2
3.0,2.0,2023-09-21,7,21,1,840,4826300,economy,9,2
3.0,2.0,2023-09-21,7,6,1,1375,4826300,economy,9,2
3.0,2.0,2023-09-22,14,23,1,570,277300,economy,9,1
3.0,2.0,2023-09-22,7,23,1,990,277300,economy,9,1
3.0,2.0,2023-09-22,8,23,1,930,277300,economy,9,1
3.0,2.0,2023-09-22,10,23,1,790,277300,economy,9,1
3.0,2.0,2023-09-22,16,23,1,450,277300,economy,9,1
3.0,2.0,2023-09-22,12,23,1,650,277300,economy,9,1
3.0,2.0,2023-09-22,15,23,1,510,277300,economy,9,1
3.0,2.0,2023-09-22,10,22,1,720,361100,economy,9,1
3.0,2.0,2023-09-22,14,22,1,530,361100,economy,9,1
3.0,2.0,2023-09-22,8,22,1,845,361100,economy,9,1
3.0,2.0,2023-09-22,12,22,1,640,361100,economy,9,1
3.0,2.0,2023-09-22,15,22,1,430,361100,economy,9,1
3.0,2.0,2023-09-22,16,22,1,380,361100,economy,9,1
3.0,2.0,2023-09-22,7,22,1,945,361100,economy,9,1
3.0,2.0,2023-09-22,10,22,1,725,361100,economy,9,1
3.0,2.0,2023-09-22,8,22,1,885,361100,economy,9,1
3.0,2.0,2023-09-22,15,23,1,470,427400,economy,9,1
3.0,2.0,2023-09-22,14,21,1,420,490600,economy,9,1
3.0,2.0,2023-09-22,15,21,1,320,490600,economy,9,1
3.0,2.0,2023-09-22,8,21,1,735,490600,economy,9,1
3.0,2.0,2023-09-22,10,21,1,615,490600,economy,9,1
3.0,2.0,2023-09-22,12,18,1,380,490600,economy,9,1
3.0,2.0,2023-09-22,19,11,1,970,490600,economy,9,1
3.0,2.0,2023-09-22,8,18,1,585,490600,economy,9,1
3.0,2.0,2023-09-22,20,11,1,910,490600,economy,9,1
3.0,2.0,2023-09-22,12,21,1,530,490600,economy,9,1
3.0,2.0,2023-09-22,21,11,1,840,490600,economy,9,1
3.0,2.0,2023-09-22,10,18,1,465,490600,economy,9,1
3.0,2.0,2023-09-22,14,18,1,270,490600,economy,9,1
3.0,2.0,2023-09-22,15,22,1,420,494800,economy,9,1
3.0,2.0,2023-09-22,17,22,1,280,494800,economy,9,1
3.0,2.0,2023-09-22,7,17,1,650,494800,economy,9,1
3.0,2.0,2023-09-22,16,22,1,360,494800,economy,9,1
3.0,2.0,2023-09-22,8,17,1,590,494800,economy,9,1
3.0,2.0,2023-09-22,8,22,1,840,494800,economy,9,1
3.0,2.0,2023-09-22,12,17,1,310,494800,economy,9,1
3.0,2.0,2023-09-22,12,22,1,560,494800,economy,9,1
3.0,2.0,2023-09-22,10,17,1,450,494800,economy,9,1
3.0,2.0,2023-09-22,10,22,1,700,494800,economy,9,1
3.0,2.0,2023-09-22,14,22,1,480,494800,economy,9,1
3.0,2.0,2023-09-22,7,22,1,900,494800,economy,9,1
3.0,2.0,2023-09-22,20,9,1,835,501600,economy,9,1
3.0,2.0,2023-09-22,21,9,1,765,501600,economy,9,1
3.0,2.0,2023-09-22,15,21,1,350,501600,economy,9,1
3.0,2.0,2023-09-22,17,9,1,970,501600,economy,9,1
3.0,2.0,2023-09-22,12,21,1,560,501600,economy,9,1
3.0,2.0,2023-09-22,8,21,1,765,501600,economy,9,1
3.0,2.0,2023-09-22,10,21,1,645,501600,economy,9,1
3.0,2.0,2023-09-22,19,9,1,895,501600,economy,9,1
3.0,2.0,2023-09-22,14,21,1,450,501600,economy,9,1
3.0,2.0,2023-09-22,8,1,1,975,508100,economy,9,1
3.0,2.0,2023-09-22,14,22,1,480,556900,economy,9,1
3.0,2.0,2023-09-22,10,17,1,425,556900,economy,9,1
3.0,2.0,2023-09-22,15,22,1,380,556900,economy,9,1
3.0,2.0,2023-09-22,12,17,1,340,556900,economy,9,1
3.0,2.0,2023-09-22,8,17,1,545,556900,economy,9,1
3.0,2.0,2023-09-22,12,21,1,525,604100,economy,9,1
3.0,2.0,2023-09-22,10,22,1,715,617300,economy,9,1
3.0,2.0,2023-09-22,8,15,1,420,617300,economy,9,1
3.0,2.0,2023-09-22,17,22,1,295,617300,economy,9,1
3.0,2.0,2023-09-22,7,15,1,480,617300,economy,9,1
3.0,2.0,2023-09-22,12,22,1,575,617300,economy,9,1
3.0,2.0,2023-09-22,14,19,1,320,617300,economy,9,1
3.0,2.0,2023-09-22,10,19,1,540,617300,economy,9,1
3.0,2.0,2023-09-22,14,22,1,495,617300,economy,9,1
3.0,2.0,2023-09-22,8,22,1,855,617300,economy,9,1
3.0,2.0,2023-09-22,7,19,1,740,617300,economy,9,1
3.0,2.0,2023-09-22,12,19,1,400,617300,economy,9,1
3.0,2.0,2023-09-22,15,22,1,435,617300,economy,9,1
3.0,2.0,2023-09-22,8,19,1,680,617300,economy,9,1
3.0,2.0,2023-09-22,16,22,1,375,617300,economy,9,1
3.0,2.0,2023-09-22,7,22,1,915,617300,economy,9,1
3.0,2.0,2023-09-22,12,13,1,1495,785600,economy,9,1
3.0,2.0,2023-09-22,12,21,1,525,875000,economy,9,1
3.0,2.0,2023-09-22,12,13,1,1495,932700,economy,9,1
3.0,2.0,2023-09-22,20,13,1,1010,933500,economy,9,1
3.0,2.0,2023-09-22,20,23,1,1629,1500100,economy,9,1
3.0,2.0,2023-09-23,7,22,1,945,361100,economy,9,0
3.0,2.0,2023-09-23,8,22,1,845,361100,economy,9,0
3.0,2.0,2023-09-23,12,22,1,640,361100,economy,9,0
3.0,2.0,2023-09-23,8,22,1,885,361100,economy,9,0
3.0,2.0,2023-09-23,21,22,1,1540,361100,economy,9,0
3.0,2.0,2023-09-23,10,22,1,725,361100,economy,9,0
3.0,2.0,2023-09-23,14,22,1,530,361100,economy,9,0
3.0,2.0,2023-09-23,10,22,1,720,361100,economy,9,0
3.0,2.0,2023-09-23,20,22,1,1610,361100,economy,9,0
3.0,2.0,2023-09-23,15,22,1,430,361100,economy,9,0
3.0,2.0,2023-09-23,10,18,1,465,490600,economy,9,0
3.0,2.0,2023-09-23,21,11,1,840,490600,economy,9,0
3.0,2.0,2023-09-23,8,21,1,735,490600,economy,9,0
3.0,2.0,2023-09-23,8,18,1,585,490600,economy,9,0
3.0,2.0,2023-09-23,19,11,1,970,490600,economy,9,0
3.0,2.0,2023-09-23,15,21,1,320,490600,economy,9,0
3.0,2.0,2023-09-23,14,18,1,270,490600,economy,9,0
3.0,2.0,2023-09-23,20,11,1,910,490600,economy,9,0
3.0,2.0,2023-09-23,14,21,1,420,490600,economy,9,0
3.0,2.0,2023-09-23,12,18,1,380,490600,economy,9,0
3.0,2.0,2023-09-23,12,21,1,530,490600,economy,9,0
3.0,2.0,2023-09-23,10,21,1,615,490600,economy,9,0
3.0,2.0,2023-09-23,8,22,1,840,494800,economy,9,0
3.0,2.0,2023-09-23,17,22,1,280,494800,economy,9,0
3.0,2.0,2023-09-23,12,22,1,560,494800,economy,9,0
3.0,2.0,2023-09-23,12,17,1,310,494800,economy,9,0
3.0,2.0,2023-09-23,10,17,1,450,494800,economy,9,0
3.0,2.0,2023-09-23,16,22,1,360,494800,economy,9,0
3.0,2.0,2023-09-23,8,17,1,590,494800,economy,9,0
3.0,2.0,2023-09-23,14,22,1,480,494800,economy,9,0
3.0,2.0,2023-09-23,7,17,1,650,494800,economy,9,0
3.0,2.0,2023-09-23,10,22,1,700,494800,economy,9,0
3.0,2.0,2023-09-23,15,22,1,420,494800,economy,9,0
3.0,2.0,2023-09-23,20,9,1,835,501600,economy,9,0
3.0,2.0,2023-09-23,15,21,1,350,501600,economy,9,0
3.0,2.0,2023-09-23,19,9,1,895,501600,economy,9,0
3.0,2.0,2023-09-23,12,21,1,560,501600,economy,9,0
3.0,2.0,2023-09-23,14,21,1,450,501600,economy,9,0
3.0,2.0,2023-09-23,21,9,1,765,501600,economy,9,0
3.0,2.0,2023-09-23,8,21,1,765,501600,economy,9,0
3.0,2.0,2023-09-23,10,21,1,645,501600,economy,9,0
3.0,2.0,2023-09-23,17,9,1,970,501600,economy,9,0
3.0,2.0,2023-09-23,7,22,1,900,506400,economy,9,0
3.0,2.0,2023-09-23,14,22,1,480,556900,economy,9,0
3.0,2.0,2023-09-23,8,17,1,545,556900,economy,9,0
3.0,2.0,2023-09-23,10,17,1,425,556900,economy,9,0
3.0,2.0,2023-09-23,15,22,1,380,556900,economy,9,0
3.0,2.0,2023-09-23,12,22,1,590,556900,economy,9,0
3.0,2.0,2023-09-23,10,22,1,675,556900,economy,9,0
3.0,2.0,2023-09-23,12,17,1,340,556900,economy,9,0
3.0,2.0,2023-09-23,12,21,1,525,562100,economy,9,0
3.0,2.0,2023-09-23,8,22,1,855,617300,economy,9,0
3.0,2.0,2023-09-23,10,19,1,540,617300,economy,9,0
3.0,2.0,2023-09-23,12,22,1,575,617300,economy,9,0
3.0,2.0,2023-09-23,17,22,1,295,617300,economy,9,0
3.0,2.0,2023-09-23,16,22,1,375,617300,economy,9,0
3.0,2.0,2023-09-23,7,19,1,740,617300,economy,9,0
3.0,2.0,2023-09-23,14,19,1,320,617300,economy,9,0
3.0,2.0,2023-09-23,14,22,1,495,617300,economy,9,0
3.0,2.0,2023-09-23,8,19,1,680,617300,economy,9,0
3.0,2.0,2023-09-23,10,22,1,715,617300,economy,9,0
3.0,2.0,2023-09-23,12,19,1,400,617300,economy,9,0
3.0,2.0,2023-09-23,15,22,1,435,617300,economy,9,0
3.0,2.0,2023-09-23,12,13,1,1495,743600,economy,9,0
3.0,2.0,2023-09-23,20,23,1,1629,854600,economy,9,0
3.0,2.0,2023-09-23,20,13,1,1010,893700,economy,9,0
3.0,2.0,2023-09-24,7,22,1,945,361100,economy,9,6
3.0,2.0,2023-09-24,8,22,1,845,361100,economy,9,6
3.0,2.0,2023-09-24,20,22,1,1610,361100,economy,9,6
3.0,2.0,2023-09-24,16,22,1,380,361100,economy,9,6
3.0,2.0,2023-09-24,15,22,1,430,361100,economy,9,6
3.0,2.0,2023-09-24,10,22,1,720,361100,economy,9,6
3.0,2.0,2023-09-24,14,22,1,530,361100,economy,9,6
3.0,2.0,2023-09-24,12,22,1,640,361100,economy,9,6
3.0,2.0,2023-09-24,8,22,1,885,361100,economy,9,6
3.0,2.0,2023-09-24,21,22,1,1540,361100,economy,9,6
3.0,2.0,2023-09-24,10,22,1,725,361100,economy,9,6
3.0,2.0,2023-09-24,10,23,1,790,419300,economy,9,6
3.0,2.0,2023-09-24,15,23,1,510,419300,economy,9,6
3.0,2.0,2023-09-24,7,23,1,990,419300,economy,9,6
3.0,2.0,2023-09-24,14,23,1,570,419300,economy,9,6
3.0,2.0,2023-09-24,16,23,1,450,419300,economy,9,6
3.0,2.0,2023-09-24,8,23,1,930,419300,economy,9,6
3.0,2.0,2023-09-24,12,23,1,650,419300,economy,9,6
3.0,2.0,2023-09-24,15,23,1,470,481400,economy,9,6
3.0,2.0,2023-09-24,10,18,1,465,490600,economy,9,6
3.0,2.0,2023-09-24,21,11,1,840,490600,economy,9,6
3.0,2.0,2023-09-24,8,21,1,735,490600,economy,9,6
3.0,2.0,2023-09-24,8,18,1,585,490600,economy,9,6
3.0,2.0,2023-09-24,19,11,1,970,490600,economy,9,6
3.0,2.0,2023-09-24,12,18,1,380,490600,economy,9,6
3.0,2.0,2023-09-24,12,21,1,530,490600,economy,9,6
3.0,2.0,2023-09-24,10,21,1,615,490600,economy,9,6
3.0,2.0,2023-09-24,15,21,1,320,490600,economy,9,6
3.0,2.0,2023-09-24,14,21,1,420,490600,economy,9,6
3.0,2.0,2023-09-24,20,11,1,910,490600,economy,9,6
3.0,2.0,2023-09-24,14,18,1,270,490600,economy,9,6
3.0,2.0,2023-09-24,8,22,1,840,494800,economy,9,6
3.0,2.0,2023-09-24,17,22,1,280,494800,economy,9,6
3.0,2.0,2023-09-24,12,22,1,560,494800,economy,9,6
3.0,2.0,2023-09-24,10,22,1,700,494800,economy,9,6
3.0,2.0,2023-09-24,7,17,1,650,494800,economy,9,6
3.0,2.0,2023-09-24,15,22,1,420,494800,economy,9,6
3.0,2.0,2023-09-24,14,22,1,480,494800,economy,9,6
3.0,2.0,2023-09-24,12,17,1,310,494800,economy,9,6
3.0,2.0,2023-09-24,10,17,1,450,494800,economy,9,6
3.0,2.0,2023-09-24,7,22,1,900,494800,economy,9,6
3.0,2.0,2023-09-24,16,22,1,360,494800,economy,9,6
3.0,2.0,2023-09-24,8,17,1,590,494800,economy,9,6
3.0,2.0,2023-09-24,13,1,1,700,499700,economy,9,6
3.0,2.0,2023-09-24,20,9,1,835,501600,economy,9,6
3.0,2.0,2023-09-24,17,9,1,970,501600,economy,9,6
3.0,2.0,2023-09-24,21,9,1,765,501600,economy,9,6
3.0,2.0,2023-09-24,21,14,1,1025,501600,economy,9,6
3.0,2.0,2023-09-24,19,9,1,895,501600,economy,9,6
3.0,2.0,2023-09-24,8,1,1,975,508100,economy,9,6
3.0,2.0,2023-09-24,8,17,1,545,556900,economy,9,6
3.0,2.0,2023-09-24,14,22,1,480,556900,economy,9,6
3.0,2.0,2023-09-24,10,17,1,425,556900,economy,9,6
3.0,2.0,2023-09-24,15,22,1,380,556900,economy,9,6
3.0,2.0,2023-09-24,12,17,1,340,556900,economy,9,6
3.0,2.0,2023-09-24,12,21,1,525,562100,economy,9,6
3.0,2.0,2023-09-24,13,5,1,930,594500,economy,9,6
3.0,2.0,2023-09-24,20,23,1,1629,854600,economy,9,6
3.0,2.0,2023-09-24,12,13,1,1495,863600,economy,9,6
3.0,2.0,2023-09-24,12,13,1,1495,884200,economy,9,6
3.0,2.0,2023-09-24,20,13,1,1010,893700,economy,9,6
3.0,2.0,2023-09-24,12,21,1,525,898000,economy,9,6
3.0,2.0,2023-09-24,12,12,1,1435,1140900,economy,9,6
3.0,2.0,2023-09-24,10,6,1,1245,1247600,economy,9,6
3.0,2.0,2023-09-24,7,21,1,840,4826300,economy,9,6
3.0,2.0,2023-09-24,7,6,1,1375,4826300,economy,9,6
3.0,2.0,2023-09-25,8,22,1,845,361100,economy,9,5
3.0,2.0,2023-09-25,8,22,1,885,361100,economy,9,5
3.0,2.0,2023-09-25,12,22,1,640,361100,economy,9,5
3.0,2.0,2023-09-25,7,22,1,945,361100,economy,9,5
3.0,2.0,2023-09-25,21,22,1,1540,361100,economy,9,5
3.0,2.0,2023-09-25,10,22,1,725,361100,economy,9,5
3.0,2.0,2023-09-25,14,22,1,530,361100,economy,9,5
3.0,2.0,2023-09-25,10,22,1,720,361100,economy,9,5
3.0,2.0,2023-09-25,20,22,1,1610,361100,economy,9,5
3.0,2.0,2023-09-25,16,22,1,380,361100,economy,9,5
3.0,2.0,2023-09-25,15,22,1,430,361100,economy,9,5
3.0,2.0,2023-09-25,11,15,1,1685,458500,economy,9,5
3.0,2.0,2023-09-25,10,18,1,465,490600,economy,9,5
3.0,2.0,2023-09-25,21,11,1,840,490600,economy,9,5
3.0,2.0,2023-09-25,8,21,1,735,490600,economy,9,5
3.0,2.0,2023-09-25,8,18,1,585,490600,economy,9,5
3.0,2.0,2023-09-25,19,11,1,970,490600,economy,9,5
3.0,2.0,2023-09-25,15,21,1,320,490600,economy,9,5
3.0,2.0,2023-09-25,20,11,1,910,490600,economy,9,5
3.0,2.0,2023-09-25,14,21,1,420,490600,economy,9,5
3.0,2.0,2023-09-25,14,18,1,270,490600,economy,9,5
3.0,2.0,2023-09-25,12,21,1,530,490600,economy,9,5
3.0,2.0,2023-09-25,12,18,1,380,490600,economy,9,5
3.0,2.0,2023-09-25,10,21,1,615,490600,economy,9,5
3.0,2.0,2023-09-25,8,22,1,840,494800,economy,9,5
3.0,2.0,2023-09-25,12,22,1,560,494800,economy,9,5
3.0,2.0,2023-09-25,17,22,1,280,494800,economy,9,5
3.0,2.0,2023-09-25,11,22,1,640,494800,economy,9,5
3.0,2.0,2023-09-25,10,17,1,450,494800,economy,9,5
3.0,2.0,2023-09-25,16,22,1,360,494800,economy,9,5
3.0,2.0,2023-09-25,12,17,1,310,494800,economy,9,5
3.0,2.0,2023-09-25,7,22,1,900,494800,economy,9,5
3.0,2.0,2023-09-25,8,17,1,590,494800,economy,9,5
3.0,2.0,2023-09-25,14,22,1,480,494800,economy,9,5
3.0,2.0,2023-09-25,11,17,1,390,494800,economy,9,5
3.0,2.0,2023-09-25,10,22,1,700,494800,economy,9,5
3.0,2.0,2023-09-25,7,17,1,650,494800,economy,9,5
3.0,2.0,2023-09-25,15,22,1,420,494800,economy,9,5
3.0,2.0,2023-09-25,8,1,1,975,496400,economy,9,5
3.0,2.0,2023-09-25,20,9,1,835,501600,economy,9,5
3.0,2.0,2023-09-25,15,21,1,350,501600,economy,9,5
3.0,2.0,2023-09-25,10,21,1,645,501600,economy,9,5
3.0,2.0,2023-09-25,19,9,1,895,501600,economy,9,5
3.0,2.0,2023-09-25,14,21,1,450,501600,economy,9,5
3.0,2.0,2023-09-25,12,21,1,560,501600,economy,9,5
3.0,2.0,2023-09-25,21,9,1,765,501600,economy,9,5
3.0,2.0,2023-09-25,8,21,1,765,501600,economy,9,5
3.0,2.0,2023-09-25,21,14,1,1025,501600,economy,9,5
3.0,2.0,2023-09-25,17,9,1,970,501600,economy,9,5
3.0,2.0,2023-09-25,8,14,1,330,501600,economy,9,5
3.0,2.0,2023-09-25,14,22,1,480,556900,economy,9,5
3.0,2.0,2023-09-25,8,17,1,545,556900,economy,9,5
3.0,2.0,2023-09-25,10,17,1,425,556900,economy,9,5
3.0,2.0,2023-09-25,15,22,1,380,556900,economy,9,5
3.0,2.0,2023-09-25,12,22,1,590,556900,economy,9,5
3.0,2.0,2023-09-25,10,22,1,675,556900,economy,9,5
3.0,2.0,2023-09-25,12,17,1,340,556900,economy,9,5
3.0,2.0,2023-09-25,10,19,1,540,617300,economy,9,5
3.0,2.0,2023-09-25,12,22,1,575,617300,economy,9,5
3.0,2.0,2023-09-25,11,22,1,655,617300,economy,9,5
3.0,2.0,2023-09-25,8,19,1,680,617300,economy,9,5
3.0,2.0,2023-09-25,17,22,1,295,617300,economy,9,5
3.0,2.0,2023-09-25,7,19,1,740,617300,economy,9,5
3.0,2.0,2023-09-25,16,22,1,375,617300,economy,9,5
3.0,2.0,2023-09-25,14,19,1,320,617300,economy,9,5
3.0,2.0,2023-09-25,14,22,1,495,617300,economy,9,5
3.0,2.0,2023-09-25,7,22,1,915,617300,economy,9,5
