호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
스파 앤드 에스테틱 스이초칸 (여성 전용),2023-08-11,2023-08-12,삿포로,호텔,8.5,3성급,183031
APA 호텔 삿포로 스스키노 에키미나미,2023-08-11,2023-08-12,삿포로,호텔,8.1,3성급,118382
신 삿포로 아크 시티 호텔,2023-08-11,2023-08-12,삿포로,호텔,8.5,3성급,147107
아사노 호텔 삿포로,2023-08-11,2023-08-12,삿포로,호텔,7.7,2성급,220866
호텔 론샨 삿포로,2023-08-11,2023-08-12,삿포로,호텔,9.6,3성급,153511
UCHI 스스키노 5 7,2023-08-11,2023-08-12,삿포로,호텔,8.7,3성급,164047
호텔 라이브맥스 삿포로,2023-08-11,2023-08-12,삿포로,호텔,6.7,2성급,291215
호텔 라이브맥스 삿포로 스스키노,2023-08-11,2023-08-12,삿포로,호텔,7.8,2성급,172982
레드 플래닛 삿포로 스스키노 사우스,2023-08-11,2023-08-12,삿포로,호텔,8.5,3성급,276487
호텔 홋케 클럽 삿포로,2023-08-11,2023-08-12,삿포로,호텔,8.2,3성급,159232
스파 앤드 에스테틱 스이초칸 (여성 전용),2023-08-11,2023-08-12,삿포로,호텔,8.5,3성급,183031
APA 호텔 삿포로 스스키노 에키미나미,2023-08-11,2023-08-12,삿포로,호텔,8.1,3성급,118382
신 삿포로 아크 시티 호텔,2023-08-11,2023-08-12,삿포로,호텔,8.5,3성급,147107
아사노 호텔 삿포로,2023-08-11,2023-08-12,삿포로,호텔,7.7,2성급,220866
호텔 론샨 삿포로,2023-08-11,2023-08-12,삿포로,호텔,9.6,3성급,153511
UCHI 스스키노 5 7,2023-08-11,2023-08-12,삿포로,호텔,8.7,3성급,164047
호텔 라이브맥스 삿포로,2023-08-11,2023-08-12,삿포로,호텔,6.7,2성급,291215
호텔 라이브맥스 삿포로 스스키노,2023-08-11,2023-08-12,삿포로,호텔,7.8,2성급,172982
레드 플래닛 삿포로 스스키노 사우스,2023-08-11,2023-08-12,삿포로,호텔,8.5,3성급,276487
호텔 홋케 클럽 삿포로,2023-08-11,2023-08-12,삿포로,호텔,8.2,3성급,159232
스파 앤드 에스테틱 스이초칸 (여성 전용),2023-08-11,2023-08-12,삿포로,호텔,8.5,3성급,183031
APA 호텔 삿포로 스스키노 에키미나미,2023-08-11,2023-08-12,삿포로,호텔,8.1,3성급,118382
신 삿포로 아크 시티 호텔,2023-08-11,2023-08-12,삿포로,호텔,8.5,3성급,147107
아사노 호텔 삿포로,2023-08-11,2023-08-12,삿포로,호텔,7.7,2성급,220866
게이오 플라자 호텔 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.6,4성급,279334
더 놋 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.7,3성급,279712
호텔 그레이스리 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.1,3성급,230863
JR 타워 호텔 닛코 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.8,4성급,164058
삿포로 그랜드 호텔,2023-08-12,2023-08-13,삿포로,호텔,8.3,4성급,243211
로이톤 삿포로 호텔,2023-08-12,2023-08-13,삿포로,호텔,8.0,4성급,142069
호텔 포르자 삿포르 스테이션,2023-08-12,2023-08-13,삿포로,호텔,9.3,3성급,277824
베스트 웨스턴 삿포로 오도리-코엔,2023-08-12,2023-08-13,삿포로,호텔,8.5,3성급,202869
도큐 스테이 삿포로 오도리,2023-08-12,2023-08-13,삿포로,호텔,8.9,3성급,254206
네스트 호텔 삿포로 에키마에,2023-08-12,2023-08-13,삿포로,호텔,7.0,3성급,172307
란도르 레지덴셜 호텔 삿포로 스위트,2023-08-12,2023-08-13,삿포로,호텔,8.5,3성급,544959
호텔 몬토레 에델호프 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.2,4성급,133131
프리미어 호텔 나카지마 파크 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.2,4성급,201014
퀸테사 호텔 삿포로 스스키노,2023-08-12,2023-08-13,삿포로,호텔,8.4,3성급,120687
카락사 호텔 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.7,3성급,380290
삿포로 엑셀 호텔 도큐,2023-08-12,2023-08-13,삿포로,호텔,8.4,4성급,133301
삿포로 뷰 호텔 우도리 코우엔,2023-08-12,2023-08-13,삿포로,호텔,8.1,4성급,224620
게이오 프렐리아 호텔 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.8,3성급,230552
피노 호텔 삿포로 오도리,2023-08-12,2023-08-13,삿포로,호텔,8.4,2성급,262121
호텔 WBF 삿포로 주오,2023-08-12,2023-08-13,삿포로,호텔,8.4,3성급,417700
미츠이 가든 호텔 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.2,3성급,234197
리치먼드 호텔 삿포로 오도리,2023-08-12,2023-08-13,삿포로,호텔,8.2,3성급,185139
호텔 마이스테이스 삿포로 아스펜,2023-08-12,2023-08-13,삿포로,호텔,8.3,4성급,314868
베셀 호텔 캄파나 스스키노,2023-08-12,2023-08-13,삿포로,호텔,9.1,3성급,195654
호텔 에미시아 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.1,4성급,201100
호텔 마이스테이스 프리미어 삿포로 파크,2023-08-12,2023-08-13,삿포로,호텔,8.1,4성급,189432
쇼게츠 그랜드 호텔,2023-08-12,2023-08-13,삿포로,호텔,8.7,4성급,276906
컴포트 호텔 삿포로 스스키노,2023-08-12,2023-08-13,삿포로,호텔,8.6,2성급,215896
호텔 윙 인터내셔널 삿포로 스스키노,2023-08-12,2023-08-13,삿포로,호텔,8.5,3성급,316532
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-08-12,2023-08-13,삿포로,호텔,8.5,3성급,268140
퀸테사 호텔 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.5,3성급,186831
호텔 마이스테이스 삿포로 스스키노,2023-08-12,2023-08-13,삿포로,호텔,8.3,3성급,153555
센추리 로얄 호텔 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.0,4성급,172080
다이와 로이넷 호텔 삿포로-스스키노,2023-08-12,2023-08-13,삿포로,호텔,8.4,3성급,142293
호텔 로얄 스테이 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.0,3성급,165253
네스트 호텔 삿포로 오도리,2023-08-12,2023-08-13,삿포로,호텔,7.5,3성급,199883
렘브란트 스타일 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.6,3성급,128195
레지던스 호텔 스트립 삿포로,2023-08-12,2023-08-13,삿포로,호텔,7.5,3성급,398122
JR 인 삿포로-에키 미나미-구치,2023-08-12,2023-08-13,삿포로,호텔,8.3,3성급,130810
삿포로 프린스 호텔,2023-08-12,2023-08-13,삿포로,호텔,8.2,4성급,360079
조잔케이 뷰 호텔,2023-08-12,2023-08-13,삿포로,호텔,7.1,3성급,304189
도미인 삿포로 아넥스,2023-08-12,2023-08-13,삿포로,호텔,8.4,3성급,200291
도큐스테이 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.7,3성급,159145
호텔 WBF 포스테이 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.8,3성급,174753
호텔 리솔 트리니티 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.4,3성급,144013
가든 캐빈,2023-08-12,2023-08-13,삿포로,호텔,8.4,2성급,103098
호텔 마이스테이스 삿포로 나카지마 파크,2023-08-12,2023-08-13,삿포로,호텔,8.3,3성급,190591
프리미어 호텔 -츠바키- 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.6,4성급,233921
호텔 리솔 삿포로 나카지마 고엔,2023-08-12,2023-08-13,삿포로,호텔,8.2,3성급,98881
삿포로 도큐 레이 호텔,2023-08-12,2023-08-13,삿포로,호텔,7.8,3성급,141859
호텔 비스타 삿포로 오도리,2023-08-12,2023-08-13,삿포로,호텔,8.2,3성급,117699
아나 홀리데이 인 삿포로 스스키노,2023-08-12,2023-08-13,삿포로,호텔,7.9,3성급,223045
료칸 조잔케이 온센 유큐 노 야도 시라이토,2023-08-12,2023-08-13,삿포로,호텔,평점없음,2성급,583938
고토니 그린 호텔,2023-08-12,2023-08-13,삿포로,호텔,8.3,3성급,142577
JR 인 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.0,3성급,140900
티마트 시티 호텔 삿포로 오도리,2023-08-12,2023-08-13,삿포로,호텔,8.7,3성급,123058
베셀 인 사포로 나카지마 파크,2023-08-12,2023-08-13,삿포로,호텔,8.7,3성급,100837
호텔 바란 자크 삿포로 S6,2023-08-12,2023-08-13,삿포로,호텔,8.0,3성급,157103
테아텔 삿포로 스스키노,2023-08-12,2023-08-13,삿포로,호텔,8.0,2성급,92101
수이잔테이 클럽 조잔케이,2023-08-12,2023-08-13,삿포로,호텔,9.3,4성급,505561
호텔 라이브맥스 삿포로 에키마에,2023-08-12,2023-08-13,삿포로,호텔,6.5,2성급,160169
ANA 크라운 플라자 삿포로,2023-08-12,2023-08-13,삿포로,호텔,7.8,4성급,182925
호텔 비스타 삿포로 나카지마 코엔,2023-08-12,2023-08-13,삿포로,호텔,8.3,3성급,123338
APA 호텔 삿포로,2023-08-12,2023-08-13,삿포로,호텔,6.7,3성급,126146
호텔 론샨 삿포로,2023-08-12,2023-08-13,삿포로,호텔,9.6,3성급,150218
란도르 레지던스 스스키노 스위츠,2023-08-12,2023-08-13,삿포로,호텔,5.2,3성급,943700
APA 호텔 삿포로 스스키노 에키마에,2023-08-12,2023-08-13,삿포로,호텔,7.7,3성급,148059
리치몬드 호텔 삿포로 에키마에,2023-08-12,2023-08-13,삿포로,호텔,8.3,3성급,187954
스마일 호텔 프리미엄 삿포로 스스키노,2023-08-12,2023-08-13,삿포로,호텔,8.2,3성급,156193
프레임 호텔 삿포로,2023-08-12,2023-08-13,삿포로,호텔,7.6,3성급,108672
호텔 라이브맥스 삿포로,2023-08-12,2023-08-13,삿포로,호텔,6.7,2성급,229101
수퍼 호텔 삿포로-수수키노,2023-08-12,2023-08-13,삿포로,호텔,평점없음,3성급,183953
호텔 라이브맥스 삿포로 스스키노,2023-08-12,2023-08-13,삿포로,호텔,7.8,2성급,137424
레드 플래닛 삿포로 스스키노 사우스,2023-08-12,2023-08-13,삿포로,호텔,8.5,3성급,276487
호텔 홋케 클럽 삿포로,2023-08-12,2023-08-13,삿포로,호텔,8.2,3성급,185230
호텔 긴와소,2023-08-12,2023-08-13,삿포로,호텔,평점없음,3성급,282106
언윈드 호텔 & 바,2023-08-12,2023-08-13,삿포로,호텔,8.7,3성급,340613
호텔 테토라 스피릿 삿포로,2023-08-12,2023-08-13,삿포로,호텔,7.6,2성급,142848
스파 앤드 에스테틱 스이초칸 (여성 전용),2023-08-12,2023-08-13,삿포로,호텔,8.5,3성급,187440
APA 호텔 삿포로 스스키노 에키미나미,2023-08-12,2023-08-13,삿포로,호텔,8.1,3성급,115423
신 삿포로 아크 시티 호텔,2023-08-12,2023-08-13,삿포로,호텔,8.5,3성급,147107
게이오 플라자 호텔 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.6,4성급,119787
라젠트 스테이 삿포로 오도리 홋카이도,2023-08-13,2023-08-14,삿포로,호텔,8.7,3성급,175811
더 놋 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.7,3성급,218118
호텔 그레이스리 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.1,3성급,105618
JR 타워 호텔 닛코 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.8,4성급,335490
삿포로 그랜드 호텔,2023-08-13,2023-08-14,삿포로,호텔,8.3,4성급,146845
로이톤 삿포로 호텔,2023-08-13,2023-08-14,삿포로,호텔,8.0,4성급,126550
호텔 포르자 삿포르 스테이션,2023-08-13,2023-08-14,삿포로,호텔,9.3,3성급,163324
도큐 스테이 삿포로 오도리,2023-08-13,2023-08-14,삿포로,호텔,8.9,3성급,122678
호텔 마이스테이스 삿포로 스테이션,2023-08-13,2023-08-14,삿포로,호텔,8.1,3성급,123280
네스트 호텔 삿포로 에키마에,2023-08-13,2023-08-14,삿포로,호텔,7.0,3성급,148036
란도르 레지덴셜 호텔 삿포로 스위트,2023-08-13,2023-08-14,삿포로,호텔,8.5,3성급,369589
JR 이스트 호텔 멧츠 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.9,3성급,174107
호텔 몬토레 에델호프 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.2,4성급,125059
프리미어 호텔 나카지마 파크 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.2,4성급,251667
퀸테사 호텔 삿포로 스스키노,2023-08-13,2023-08-14,삿포로,호텔,8.4,3성급,107348
카락사 호텔 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.7,3성급,380180
삿포로 엑셀 호텔 도큐,2023-08-13,2023-08-14,삿포로,호텔,8.4,4성급,77570
삿포로 뷰 호텔 우도리 코우엔,2023-08-13,2023-08-14,삿포로,호텔,8.1,4성급,104548
게이오 프렐리아 호텔 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.8,3성급,211453
도미인 프리미엄 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.3,3성급,101389
피노 호텔 삿포로 오도리,2023-08-13,2023-08-14,삿포로,호텔,8.4,2성급,102686
페어필드 바이 메리어트 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.8,3성급,200802
미츠이 가든 호텔 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.2,3성급,135852
리치먼드 호텔 삿포로 오도리,2023-08-13,2023-08-14,삿포로,호텔,8.2,3성급,137144
호텔 마이스테이스 삿포로 아스펜,2023-08-13,2023-08-14,삿포로,호텔,8.3,4성급,183692
베셀 호텔 캄파나 스스키노,2023-08-13,2023-08-14,삿포로,호텔,9.1,3성급,100033
호텔 에미시아 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.1,4성급,134489
호텔 마이스테이스 프리미어 삿포로 파크,2023-08-13,2023-08-14,삿포로,호텔,8.1,4성급,140922
쇼게츠 그랜드 호텔,2023-08-13,2023-08-14,삿포로,호텔,8.7,4성급,527692
컴포트 호텔 삿포로 스스키노,2023-08-13,2023-08-14,삿포로,호텔,8.6,2성급,165046
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-08-13,2023-08-14,삿포로,호텔,8.5,3성급,143350
호텔 네츠 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.6,3성급,69593
머큐어 호텔 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.4,4성급,198460
퀸테사 호텔 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.5,3성급,191052
호텔 마이스테이스 삿포로 스스키노,2023-08-13,2023-08-14,삿포로,호텔,8.3,3성급,107632
센추리 로얄 호텔 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.0,4성급,210163
다이와 로이넷 호텔 삿포로-스스키노,2023-08-13,2023-08-14,삿포로,호텔,8.4,3성급,73970
호텔 로얄 스테이 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.0,3성급,104708
네스트 호텔 삿포로 오도리,2023-08-13,2023-08-14,삿포로,호텔,7.5,3성급,191572
렘브란트 스타일 삿포로,2023-08-13,2023-08-14,삿포로,호텔,8.6,3성급,98918
호텔 루트 인 삿포로 주오,2023-08-13,2023-08-14,삿포로,호텔,7.7,3성급,67787
레지던스 호텔 스트립 삿포로,2023-08-13,2023-08-14,삿포로,호텔,7.5,3성급,105488
JR 인 삿포로-에키 미나미-구치,2023-08-13,2023-08-14,삿포로,호텔,8.3,3성급,128013
삿포로 프린스 호텔,2023-08-13,2023-08-14,삿포로,호텔,8.2,4성급,230913
호텔 마이스테이스 삿포로 나카지마 파크 아넥스,2023-08-13,2023-08-14,삿포로,호텔,7.9,2성급,115533
조잔케이 뷰 호텔,2023-08-13,2023-08-14,삿포로,호텔,7.1,3성급,311302
게이오 플라자 호텔 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.6,4성급,120279
라젠트 스테이 삿포로 오도리 홋카이도,2023-08-14,2023-08-15,삿포로,호텔,8.7,3성급,118158
더 놋 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.7,3성급,195316
호텔 그레이스리 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.1,3성급,92956
JR 타워 호텔 닛코 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.8,4성급,333500
삿포로 그랜드 호텔,2023-08-14,2023-08-15,삿포로,호텔,8.3,4성급,150382
로이톤 삿포로 호텔,2023-08-14,2023-08-15,삿포로,호텔,8.0,4성급,100633
호텔 포르자 삿포르 스테이션,2023-08-14,2023-08-15,삿포로,호텔,9.3,3성급,148604
베스트 웨스턴 삿포로 오도리-코엔,2023-08-14,2023-08-15,삿포로,호텔,8.5,3성급,105997
도큐 스테이 삿포로 오도리,2023-08-14,2023-08-15,삿포로,호텔,8.9,3성급,121474
호텔 마이스테이스 삿포로 스테이션,2023-08-14,2023-08-15,삿포로,호텔,8.1,3성급,110502
네스트 호텔 삿포로 에키마에,2023-08-14,2023-08-15,삿포로,호텔,7.0,3성급,144614
미쓰이 가든 호텔 삿포로 웨스트,2023-08-14,2023-08-15,삿포로,호텔,8.8,3성급,187867
란도르 레지덴셜 호텔 삿포로 스위트,2023-08-14,2023-08-15,삿포로,호텔,8.5,3성급,319886
JR 이스트 호텔 멧츠 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.9,3성급,134694
호텔 몬토레 에델호프 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.2,4성급,106687
프리미어 호텔 나카지마 파크 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.2,4성급,256288
퀸테사 호텔 삿포로 스스키노,2023-08-14,2023-08-15,삿포로,호텔,8.4,3성급,91382
카락사 호텔 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.7,3성급,275994
삿포로 엑셀 호텔 도큐,2023-08-14,2023-08-15,삿포로,호텔,8.4,4성급,70506
삿포로 뷰 호텔 우도리 코우엔,2023-08-14,2023-08-15,삿포로,호텔,8.1,4성급,103221
게이오 프렐리아 호텔 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.8,3성급,181797
크로스 호텔 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.6,4성급,164427
도미인 프리미엄 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.3,3성급,92442
피노 호텔 삿포로 오도리,2023-08-14,2023-08-15,삿포로,호텔,8.4,2성급,97551
페어필드 바이 메리어트 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.8,3성급,597800
호텔 WBF 삿포로 주오,2023-08-14,2023-08-15,삿포로,호텔,8.4,3성급,103193
미츠이 가든 호텔 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.2,3성급,117739
리치먼드 호텔 삿포로 오도리,2023-08-14,2023-08-15,삿포로,호텔,8.2,3성급,83613
호텔 마이스테이스 삿포로 아스펜,2023-08-14,2023-08-15,삿포로,호텔,8.3,4성급,136334
베셀 호텔 캄파나 스스키노,2023-08-14,2023-08-15,삿포로,호텔,9.1,3성급,102556
호텔 에미시아 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.1,4성급,108626
호텔 마이스테이스 프리미어 삿포로 파크,2023-08-14,2023-08-15,삿포로,호텔,8.1,4성급,139204
쇼게츠 그랜드 호텔,2023-08-14,2023-08-15,삿포로,호텔,8.7,4성급,693660
컴포트 호텔 삿포로 스스키노,2023-08-14,2023-08-15,삿포로,호텔,8.6,2성급,97892
호텔 윙 인터내셔널 삿포로 스스키노,2023-08-14,2023-08-15,삿포로,호텔,8.5,3성급,61487
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-08-14,2023-08-15,삿포로,호텔,8.5,3성급,115187
호텔 네츠 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.6,3성급,75336
이비스 스타일스 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.7,3성급,128293
머큐어 호텔 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.4,4성급,171036
퀸테사 호텔 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.5,3성급,175650
호텔 마이스테이스 삿포로 스스키노,2023-08-14,2023-08-15,삿포로,호텔,8.3,3성급,93281
센추리 로얄 호텔 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.0,4성급,161528
다이와 로이넷 호텔 삿포로-스스키노,2023-08-14,2023-08-15,삿포로,호텔,8.4,3성급,107038
호텔 로얄 스테이 삿포로,2023-08-14,2023-08-15,삿포로,호텔,8.0,3성급,106234
