호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
파크 하얏트 도쿄,2023-09-25,2023-09-26,도쿄,호텔,9.1,5성급,946059
더 아오야마 그랜드 호텔,2023-09-25,2023-09-26,도쿄,호텔,9.1,4성급,434525
호텔 알라만다 아오야마 도쿄,2023-09-25,2023-09-26,도쿄,호텔,8.5,5성급,273962
토부 호텔 레반트 도쿄,2023-09-25,2023-09-26,도쿄,호텔,8.8,4성급,86701
임페리얼 호텔 도쿄,2023-09-25,2023-09-26,도쿄,호텔,9.0,5성급,260640
JR-이스트 호텔 메츠 시부야,2023-09-25,2023-09-26,도쿄,호텔,8.4,3성급,162595
도쿄 프린스 호텔,2023-09-25,2023-09-26,도쿄,호텔,8.5,4성급,120991
쉐라톤 그랜드 도쿄 베이 호텔,2023-09-25,2023-09-26,도쿄,호텔,8.0,5성급,222955
하얏트 센트릭 긴자 도쿄,2023-09-25,2023-09-26,도쿄,호텔,8.8,4성급,783966
다이이치 호텔 도쿄,2023-09-25,2023-09-26,도쿄,호텔,8.8,4성급,251712
신주쿠 그란벨 호텔,2023-09-25,2023-09-26,도쿄,호텔,7.9,4성급,78927
렘 롯폰기,2023-09-25,2023-09-26,도쿄,호텔,8.6,3성급,73996
시부야 토부 호텔,2023-09-25,2023-09-26,도쿄,호텔,8.0,3성급,87101
세를리안 타워 도큐 호텔 아 팬 퍼시픽 파트너 호텔,2023-09-25,2023-09-26,도쿄,호텔,8.7,5성급,305753
더 스퀘어 호텔 긴자,2023-09-25,2023-09-26,도쿄,호텔,8.4,3성급,132025
오다큐 호텔 센츄리 서던 타워 호텔,2023-09-25,2023-09-26,도쿄,호텔,8.8,4성급,145189
시부야 엑셀 호텔 도큐,2023-09-25,2023-09-26,도쿄,호텔,8.5,4성급,186633
호텔 진잔소 도쿄,2023-09-25,2023-09-26,도쿄,호텔,9.2,5성급,339481
미츠이 가든 호텔 시오도메 이탈리아가이,2023-09-25,2023-09-26,도쿄,호텔,8.4,3성급,103468
게이세이 리치먼드 호텔 도쿄 몬젠나카초,2023-09-25,2023-09-26,도쿄,호텔,8.8,3성급,118038
아키하바라 워싱턴 호텔,2023-09-25,2023-09-26,도쿄,호텔,8.3,3성급,54205
시퀀스 미야시타 파크/ 시부야,2023-09-25,2023-09-26,도쿄,호텔,8.4,4성급,164987
선샤인 시티 프린스 호텔 이케부쿠로,2023-09-25,2023-09-26,도쿄,호텔,8.2,4성급,92403
호텔 빌라 폰테누 그랜드 도쿄-시오도메,2023-09-25,2023-09-26,도쿄,호텔,8.2,3성급,73929
다이이치 인 이케부쿠로,2023-09-25,2023-09-26,도쿄,호텔,7.8,3성급,49401
도큐스테이 신주쿠,2023-09-25,2023-09-26,도쿄,호텔,8.5,3성급,130967
E 호텔 히가시 신주쿠,2023-09-25,2023-09-26,도쿄,호텔,7.4,3성급,59927
신주쿠 프린스 호텔,2023-09-25,2023-09-26,도쿄,호텔,7.9,3성급,160185
호텔 메트로폴리탄 도쿄 이케부쿠로,2023-09-25,2023-09-26,도쿄,호텔,8.6,4성급,105423
호텔 몬토레 긴자,2023-09-25,2023-09-26,도쿄,호텔,8.2,4성급,96743
시타딘 센트럴 신주쿠 도쿄,2023-09-25,2023-09-26,도쿄,호텔,8.1,3성급,134053
호텔 선루트 플라자 신주쿠,2023-09-25,2023-09-26,도쿄,호텔,8.3,3성급,106373
더 프린스 파크 타워 도쿄,2023-09-25,2023-09-26,도쿄,호텔,8.9,5성급,207670
다이와 로이넷 호텔 니시-신주쿠,2023-09-25,2023-09-26,도쿄,호텔,8.9,3성급,122312
도쿄 베이 아리아케 워싱턴 호텔,2023-09-25,2023-09-26,도쿄,호텔,7.6,3성급,41360
시나가와 프린스 호텔,2023-09-25,2023-09-26,도쿄,호텔,8.0,3성급,129527
시부야 스트림 엑셀 호텔 도큐,2023-09-25,2023-09-26,도쿄,호텔,8.8,4성급,254937
베스트 웨스턴 호텔 피노 도쿄 아카사카,2023-09-25,2023-09-26,도쿄,호텔,8.2,3성급,119350
후타코다마가와 엑셀 호텔 도큐,2023-09-25,2023-09-26,도쿄,호텔,8.1,3성급,79062
게이오 프레소 인 하마마쓰초,2023-09-25,2023-09-26,도쿄,호텔,8.2,3성급,64258
그랜드 닛코 도쿄 다이바,2023-09-25,2023-09-26,도쿄,호텔,8.8,4성급,175777
도쿄 돔 호텔,2023-09-25,2023-09-26,도쿄,호텔,8.6,4성급,97125
도미인 아키하바라,2023-09-25,2023-09-26,도쿄,호텔,8.4,3성급,85630
수퍼 호텔 프리미어 긴자,2023-09-25,2023-09-26,도쿄,호텔,8.5,3성급,115744
도큐스테이 긴자,2023-09-25,2023-09-26,도쿄,호텔,8.5,3성급,107646
호텔 뉴 오타니 도쿄 더 메인,2023-09-25,2023-09-26,도쿄,호텔,8.5,5성급,220425
소테츠 프레사 인 긴자 나나초메,2023-09-25,2023-09-26,도쿄,호텔,8.2,3성급,80223
베스포크 호텔 신주쿠,2023-09-25,2023-09-26,도쿄,호텔,8.6,3성급,185994
칸데오 호텔 도쿄 신바시,2023-09-25,2023-09-26,도쿄,호텔,8.1,4성급,155810
노가 호텔 우에노,2023-09-25,2023-09-26,도쿄,호텔,8.9,4성급,176986
미마루 도쿄 아사쿠사 스테이션,2023-09-25,2023-09-26,도쿄,호텔,6.6,4성급,440097
호텔 윙 인터네셔널 프리미엄 시부야,2023-09-25,2023-09-26,도쿄,호텔,8.2,3성급,118550
ANA 인터컨티넨탈 도쿄,2023-09-25,2023-09-26,도쿄,호텔,8.1,5성급,302626
소테츠 프레사 인 도쿄-쿄바시,2023-09-25,2023-09-26,도쿄,호텔,7.8,3성급,75669
센츄리온 호텔 우에노,2023-09-25,2023-09-26,도쿄,호텔,7.3,3성급,65958
도큐스테이 시부야 신미나미구치,2023-09-25,2023-09-26,도쿄,호텔,7.9,3성급,141958
힐튼 도쿄 오다이바,2023-09-25,2023-09-26,도쿄,호텔,8.3,5성급,250813
소테츠 프레사 인 도쿄 타마치,2023-09-25,2023-09-26,도쿄,호텔,8.1,3성급,57453
다이와 로이넷 호텔 도쿄 아리아케,2023-09-25,2023-09-26,도쿄,호텔,8.8,3성급,77719
도미인 우에노 오카치마치,2023-09-25,2023-09-26,도쿄,호텔,8.3,3성급,76941
호텔 메트로폴리탄 에드몬트 도쿄,2023-09-25,2023-09-26,도쿄,호텔,8.6,4성급,101761
벨켄 호텔 도쿄,2023-09-25,2023-09-26,도쿄,호텔,8.2,3성급,51440
더 페닌슐라 도쿄,2023-09-25,2023-09-26,도쿄,호텔,9.2,5성급,945244
솔라리아 니시테츠 호텔 긴자,2023-09-25,2023-09-26,도쿄,호텔,8.6,3성급,136852
그랜드 프린스 호텔 신 다카나와,2023-09-25,2023-09-26,도쿄,호텔,8.2,4성급,163483
리치몬드 호텔 프리미어 도쿄 오시아게,2023-09-25,2023-09-26,도쿄,호텔,8.7,3성급,123159
온야도 노노 아사쿠사 핫 스프링,2023-09-25,2023-09-26,도쿄,호텔,8.9,3성급,120082
시바 파크 호텔,2023-09-25,2023-09-26,도쿄,호텔,8.6,3성급,176150
긴자 그랜드 호텔,2023-09-25,2023-09-26,도쿄,호텔,7.6,3성급,76302
JR 큐슈 호텔 블로섬 신주쿠,2023-09-25,2023-09-26,도쿄,호텔,8.7,4성급,186518
라젠트 호텔 신주쿠 가부키초,2023-09-25,2023-09-26,도쿄,호텔,8.4,3성급,84792
토세이 호텔 코코네 우에노,2023-09-25,2023-09-26,도쿄,호텔,8.5,3성급,97541
소세쓰 프레사 인 긴자 산초마에,2023-09-25,2023-09-26,도쿄,호텔,8.2,3성급,99358
도미 인 프리미엄 시부야-진구마에,2023-09-25,2023-09-26,도쿄,호텔,8.3,3성급,110457
소테츠 프레사 인 히가시 신주쿠,2023-09-25,2023-09-26,도쿄,호텔,8.2,3성급,74597
호텔 더 셀레스틴 긴자,2023-09-25,2023-09-26,도쿄,호텔,9.0,4성급,224682
호텔 마이스테이스 우에노 이리야구치,2023-09-25,2023-09-26,도쿄,호텔,7.5,3성급,50864
다이와 로이넷 호텔 도쿄 쿄바시,2023-09-25,2023-09-26,도쿄,호텔,8.7,4성급,131092
APA 호텔 게이세이 우에노 에키마에,2023-09-25,2023-09-26,도쿄,호텔,7.9,3성급,71483
힐튼 도쿄 베이,2023-09-25,2023-09-26,도쿄,호텔,8.4,4성급,192603
호텔 크라운 힐스 우에노 프리미어,2023-09-25,2023-09-26,도쿄,호텔,8.2,3성급,96488
시부야 도큐 레이 호텔,2023-09-25,2023-09-26,도쿄,호텔,8.1,3성급,122403
메이테츠 인 하마마츠초,2023-09-25,2023-09-26,도쿄,호텔,8.2,3성급,74178
도미인 프리미엄 도쿄 고덴마초,2023-09-25,2023-09-26,도쿄,호텔,8.8,3성급,93188
카락사 호텔 프리미어 도쿄 긴자,2023-09-25,2023-09-26,도쿄,호텔,9.1,4성급,290278
더 로열 파크 캔버스 - 긴자 8,2023-09-25,2023-09-26,도쿄,호텔,8.7,3성급,155296
펄 호텔 신주쿠 아케보노바시,2023-09-25,2023-09-26,도쿄,호텔,8.1,3성급,69651
미쓰이 가든 호텔 긴자 고초메,2023-09-25,2023-09-26,도쿄,호텔,8.7,4성급,157488
렘 도쿄 교바시,2023-09-25,2023-09-26,도쿄,호텔,8.6,3성급,123350
시부야 호텔 엔,2023-09-25,2023-09-26,도쿄,호텔,7.8,3성급,138046
인터컨티넨탈 도쿄 베이,2023-09-25,2023-09-26,도쿄,호텔,8.5,5성급,376770
우라야스 브라이튼 호텔 도쿄베이,2023-09-25,2023-09-26,도쿄,호텔,8.6,4성급,117270
아고라 긴자,2023-09-25,2023-09-26,도쿄,호텔,8.7,4성급,117002
호텔 무스 긴자 메이테쓰,2023-09-25,2023-09-26,도쿄,호텔,8.5,3성급,115016
