호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
호텔 진잔소 도쿄,2023-08-03,2023-08-04,도쿄,호텔,9.2,5성급,283094
미츠이 가든 호텔 시오도메 이탈리아가이,2023-08-03,2023-08-04,도쿄,호텔,8.4,3성급,132051
게이세이 리치먼드 호텔 도쿄 몬젠나카초,2023-08-03,2023-08-04,도쿄,호텔,8.8,3성급,77003
아키하바라 워싱턴 호텔,2023-08-03,2023-08-04,도쿄,호텔,8.3,3성급,77719
시퀀스 미야시타 파크/ 시부야,2023-08-03,2023-08-04,도쿄,호텔,8.4,4성급,142105
선샤인 시티 프린스 호텔 이케부쿠로,2023-08-03,2023-08-04,도쿄,호텔,8.2,4성급,116018
호텔 빌라 폰테누 그랜드 도쿄-시오도메,2023-08-03,2023-08-04,도쿄,호텔,8.2,3성급,119260
다이이치 인 이케부쿠로,2023-08-03,2023-08-04,도쿄,호텔,7.8,3성급,59126
도큐스테이 신주쿠,2023-08-03,2023-08-04,도쿄,호텔,8.5,3성급,115190
E 호텔 히가시 신주쿠,2023-08-03,2023-08-04,도쿄,호텔,7.4,3성급,76756
신주쿠 프린스 호텔,2023-08-03,2023-08-04,도쿄,호텔,7.9,3성급,145247
호텔 메트로폴리탄 도쿄 이케부쿠로,2023-08-03,2023-08-04,도쿄,호텔,8.6,4성급,108237
호텔 몬토레 긴자,2023-08-03,2023-08-04,도쿄,호텔,8.2,4성급,131517
시타딘 센트럴 신주쿠 도쿄,2023-08-03,2023-08-04,도쿄,호텔,8.1,3성급,126335
호텔 선루트 플라자 신주쿠,2023-08-03,2023-08-04,도쿄,호텔,8.3,3성급,223673
더 프린스 파크 타워 도쿄,2023-08-03,2023-08-04,도쿄,호텔,8.9,5성급,246857
아카사카 엑셀 호텔 도큐,2023-08-03,2023-08-04,도쿄,호텔,8.1,4성급,124371
다이와 로이넷 호텔 니시-신주쿠,2023-08-03,2023-08-04,도쿄,호텔,8.9,3성급,132589
도쿄 베이 아리아케 워싱턴 호텔,2023-08-03,2023-08-04,도쿄,호텔,7.6,3성급,77640
시나가와 프린스 호텔,2023-08-03,2023-08-04,도쿄,호텔,8.0,3성급,135998
시부야 스트림 엑셀 호텔 도큐,2023-08-03,2023-08-04,도쿄,호텔,8.8,4성급,304998
베스트 웨스턴 호텔 피노 도쿄 아카사카,2023-08-03,2023-08-04,도쿄,호텔,8.2,3성급,96259
후타코다마가와 엑셀 호텔 도큐,2023-08-03,2023-08-04,도쿄,호텔,8.1,3성급,115021
게이오 프레소 인 하마마쓰초,2023-08-03,2023-08-04,도쿄,호텔,8.2,3성급,79668
그랜드 닛코 도쿄 다이바,2023-08-03,2023-08-04,도쿄,호텔,8.8,4성급,164208
도쿄 돔 호텔,2023-08-03,2023-08-04,도쿄,호텔,8.6,4성급,96101
도미인 아키하바라,2023-08-03,2023-08-04,도쿄,호텔,8.4,3성급,95586
수퍼 호텔 프리미어 긴자,2023-08-03,2023-08-04,도쿄,호텔,8.5,3성급,134790
도큐스테이 긴자,2023-08-03,2023-08-04,도쿄,호텔,8.5,3성급,164849
호텔 뉴 오타니 도쿄 더 메인,2023-08-03,2023-08-04,도쿄,호텔,8.5,5성급,261018
소테츠 프레사 인 긴자 나나초메,2023-08-03,2023-08-04,도쿄,호텔,8.2,3성급,106165
베스포크 호텔 신주쿠,2023-08-03,2023-08-04,도쿄,호텔,8.6,3성급,163553
칸데오 호텔 도쿄 신바시,2023-08-03,2023-08-04,도쿄,호텔,8.1,4성급,194957
노가 호텔 우에노,2023-08-03,2023-08-04,도쿄,호텔,8.9,4성급,175474
미마루 도쿄 아사쿠사 스테이션,2023-08-03,2023-08-04,도쿄,호텔,6.6,4성급,582661
호텔 윙 인터네셔널 프리미엄 시부야,2023-08-03,2023-08-04,도쿄,호텔,8.2,3성급,121658
ANA 인터컨티넨탈 도쿄,2023-08-03,2023-08-04,도쿄,호텔,8.1,5성급,352464
소테츠 프레사 인 도쿄-쿄바시,2023-08-03,2023-08-04,도쿄,호텔,7.8,3성급,95611
센츄리온 호텔 우에노,2023-08-03,2023-08-04,도쿄,호텔,7.3,3성급,77177
도큐스테이 시부야 신미나미구치,2023-08-03,2023-08-04,도쿄,호텔,7.9,3성급,141304
소테츠 프레사 인 도쿄 타마치,2023-08-03,2023-08-04,도쿄,호텔,8.1,3성급,70919
다이와 로이넷 호텔 도쿄 아리아케,2023-08-03,2023-08-04,도쿄,호텔,8.8,3성급,142581
도미인 우에노 오카치마치,2023-08-03,2023-08-04,도쿄,호텔,8.3,3성급,98790
호텔 메트로폴리탄 에드몬트 도쿄,2023-08-03,2023-08-04,도쿄,호텔,8.6,4성급,125924
벨켄 호텔 도쿄,2023-08-03,2023-08-04,도쿄,호텔,8.2,3성급,61504
더 페닌슐라 도쿄,2023-08-03,2023-08-04,도쿄,호텔,9.2,5성급,905281
솔라리아 니시테츠 호텔 긴자,2023-08-03,2023-08-04,도쿄,호텔,8.6,3성급,173236
그랜드 프린스 호텔 신 다카나와,2023-08-03,2023-08-04,도쿄,호텔,8.2,4성급,191663
리치몬드 호텔 프리미어 도쿄 오시아게,2023-08-03,2023-08-04,도쿄,호텔,8.7,3성급,122853
온야도 노노 아사쿠사 핫 스프링,2023-08-03,2023-08-04,도쿄,호텔,8.9,3성급,97556
시바 파크 호텔,2023-08-03,2023-08-04,도쿄,호텔,8.6,3성급,187065
긴자 그랜드 호텔,2023-08-03,2023-08-04,도쿄,호텔,7.6,3성급,96214
JR 큐슈 호텔 블로섬 신주쿠,2023-08-03,2023-08-04,도쿄,호텔,8.7,4성급,248248
라젠트 호텔 신주쿠 가부키초,2023-08-03,2023-08-04,도쿄,호텔,8.4,3성급,82211
토세이 호텔 코코네 우에노,2023-08-03,2023-08-04,도쿄,호텔,8.5,3성급,85250
소세쓰 프레사 인 긴자 산초마에,2023-08-03,2023-08-04,도쿄,호텔,8.2,3성급,90761
도미 인 프리미엄 시부야-진구마에,2023-08-03,2023-08-04,도쿄,호텔,8.3,3성급,138255
소테츠 프레사 인 히가시 신주쿠,2023-08-03,2023-08-04,도쿄,호텔,8.2,3성급,99007
호텔 더 셀레스틴 긴자,2023-08-03,2023-08-04,도쿄,호텔,9.0,4성급,250025
다이와 로이넷 호텔 도쿄 쿄바시,2023-08-03,2023-08-04,도쿄,호텔,8.7,4성급,158551
APA 호텔 게이세이 우에노 에키마에,2023-08-03,2023-08-04,도쿄,호텔,7.9,3성급,73315
힐튼 도쿄 베이,2023-08-03,2023-08-04,도쿄,호텔,8.4,4성급,269454
호텔 크라운 힐스 우에노 프리미어,2023-08-03,2023-08-04,도쿄,호텔,8.2,3성급,108145
시부야 도큐 레이 호텔,2023-08-03,2023-08-04,도쿄,호텔,8.1,3성급,162281
메이테츠 인 하마마츠초,2023-08-03,2023-08-04,도쿄,호텔,8.2,3성급,91606
도미인 프리미엄 도쿄 고덴마초,2023-08-03,2023-08-04,도쿄,호텔,8.8,3성급,90082
카락사 호텔 프리미어 도쿄 긴자,2023-08-03,2023-08-04,도쿄,호텔,9.1,4성급,335678
더 로열 파크 캔버스 - 긴자 8,2023-08-03,2023-08-04,도쿄,호텔,8.7,3성급,168484
펄 호텔 신주쿠 아케보노바시,2023-08-03,2023-08-04,도쿄,호텔,8.1,3성급,67281
미쓰이 가든 호텔 긴자 고초메,2023-08-03,2023-08-04,도쿄,호텔,8.7,4성급,195351
렘 도쿄 교바시,2023-08-03,2023-08-04,도쿄,호텔,8.6,3성급,156985
시부야 호텔 엔,2023-08-03,2023-08-04,도쿄,호텔,7.8,3성급,126955
인터컨티넨탈 도쿄 베이,2023-08-03,2023-08-04,도쿄,호텔,8.5,5성급,333598
우라야스 브라이튼 호텔 도쿄베이,2023-08-03,2023-08-04,도쿄,호텔,8.6,4성급,180981
아고라 긴자,2023-08-03,2023-08-04,도쿄,호텔,8.7,4성급,122307
호텔 무스 긴자 메이테쓰,2023-08-03,2023-08-04,도쿄,호텔,8.5,3성급,140332
센츄리온 호텔&스파 우에노 스테이션,2023-08-03,2023-08-04,도쿄,호텔,7.8,3성급,118039
시부야 그란벨 호텔,2023-08-03,2023-08-04,도쿄,호텔,7.5,3성급,128778
긴자 캐피탈 호텔 모에기,2023-08-03,2023-08-04,도쿄,호텔,8.7,3성급,89544
신주쿠 워싱턴 호텔 도쿄 메인,2023-08-04,2023-08-05,도쿄,호텔,7.4,3성급,89268
호텔 그레이스리 신주쿠,2023-08-04,2023-08-05,도쿄,호텔,8.6,4성급,147428
호텔 그레이스리 긴자,2023-08-04,2023-08-05,도쿄,호텔,8.2,4성급,99912
포 시즌스 호텔 도쿄 앳 오테마치,2023-08-04,2023-08-05,도쿄,호텔,9.0,5성급,995035
게이오 플라자 호텔 도쿄,2023-08-04,2023-08-05,도쿄,호텔,8.4,4성급,184462
파크 하얏트 도쿄,2023-08-04,2023-08-05,도쿄,호텔,9.1,5성급,1017540
더 아오야마 그랜드 호텔,2023-08-04,2023-08-05,도쿄,호텔,9.1,4성급,507193
호텔 알라만다 아오야마 도쿄,2023-08-04,2023-08-05,도쿄,호텔,8.5,5성급,402530
토부 호텔 레반트 도쿄,2023-08-04,2023-08-05,도쿄,호텔,8.8,4성급,153424
임페리얼 호텔 도쿄,2023-08-04,2023-08-05,도쿄,호텔,9.0,5성급,388908
JR-이스트 호텔 메츠 시부야,2023-08-04,2023-08-05,도쿄,호텔,8.4,3성급,266536
도쿄 프린스 호텔,2023-08-04,2023-08-05,도쿄,호텔,8.5,4성급,157407
쉐라톤 그랜드 도쿄 베이 호텔,2023-08-04,2023-08-05,도쿄,호텔,8.0,5성급,373050
하얏트 센트릭 긴자 도쿄,2023-08-04,2023-08-05,도쿄,호텔,8.8,4성급,783966
신주쿠 그란벨 호텔,2023-08-04,2023-08-05,도쿄,호텔,7.9,4성급,88841
렘 롯폰기,2023-08-04,2023-08-05,도쿄,호텔,8.6,3성급,109075
시부야 토부 호텔,2023-08-04,2023-08-05,도쿄,호텔,8.0,3성급,111261
세를리안 타워 도큐 호텔 아 팬 퍼시픽 파트너 호텔,2023-08-04,2023-08-05,도쿄,호텔,8.7,5성급,348692
더 스퀘어 호텔 긴자,2023-08-04,2023-08-05,도쿄,호텔,8.4,3성급,170667
오다큐 호텔 센츄리 서던 타워 호텔,2023-08-04,2023-08-05,도쿄,호텔,8.8,4성급,278818
시부야 엑셀 호텔 도큐,2023-08-04,2023-08-05,도쿄,호텔,8.5,4성급,228544
호텔 진잔소 도쿄,2023-08-04,2023-08-05,도쿄,호텔,9.2,5성급,328180
미츠이 가든 호텔 시오도메 이탈리아가이,2023-08-04,2023-08-05,도쿄,호텔,8.4,3성급,149293
게이세이 리치먼드 호텔 도쿄 몬젠나카초,2023-08-04,2023-08-05,도쿄,호텔,8.8,3성급,123310
아키하바라 워싱턴 호텔,2023-08-04,2023-08-05,도쿄,호텔,8.3,3성급,84975
시퀀스 미야시타 파크/ 시부야,2023-08-04,2023-08-05,도쿄,호텔,8.4,4성급,148194
선샤인 시티 프린스 호텔 이케부쿠로,2023-08-04,2023-08-05,도쿄,호텔,8.2,4성급,126343
호텔 빌라 폰테누 그랜드 도쿄-시오도메,2023-08-04,2023-08-05,도쿄,호텔,8.2,3성급,116472
다이이치 인 이케부쿠로,2023-08-04,2023-08-05,도쿄,호텔,7.8,3성급,81074
도큐스테이 신주쿠,2023-08-04,2023-08-05,도쿄,호텔,8.5,3성급,151335
E 호텔 히가시 신주쿠,2023-08-04,2023-08-05,도쿄,호텔,7.4,3성급,78492
신주쿠 프린스 호텔,2023-08-04,2023-08-05,도쿄,호텔,7.9,3성급,185339
호텔 메트로폴리탄 도쿄 이케부쿠로,2023-08-04,2023-08-05,도쿄,호텔,8.6,4성급,110926
호텔 몬토레 긴자,2023-08-04,2023-08-05,도쿄,호텔,8.2,4성급,160617
시타딘 센트럴 신주쿠 도쿄,2023-08-04,2023-08-05,도쿄,호텔,8.1,3성급,126335
호텔 선루트 플라자 신주쿠,2023-08-04,2023-08-05,도쿄,호텔,8.3,3성급,152731
더 프린스 파크 타워 도쿄,2023-08-04,2023-08-05,도쿄,호텔,8.9,5성급,324634
아카사카 엑셀 호텔 도큐,2023-08-04,2023-08-05,도쿄,호텔,8.1,4성급,118038
다이와 로이넷 호텔 니시-신주쿠,2023-08-04,2023-08-05,도쿄,호텔,8.9,3성급,158286
도쿄 베이 아리아케 워싱턴 호텔,2023-08-04,2023-08-05,도쿄,호텔,7.6,3성급,47691
시나가와 프린스 호텔,2023-08-04,2023-08-05,도쿄,호텔,8.0,3성급,135998
시부야 스트림 엑셀 호텔 도큐,2023-08-04,2023-08-05,도쿄,호텔,8.8,4성급,344869
베스트 웨스턴 호텔 피노 도쿄 아카사카,2023-08-04,2023-08-05,도쿄,호텔,8.2,3성급,96259
후타코다마가와 엑셀 호텔 도큐,2023-08-04,2023-08-05,도쿄,호텔,8.1,3성급,136338
게이오 프레소 인 하마마쓰초,2023-08-04,2023-08-05,도쿄,호텔,8.2,3성급,90657
그랜드 닛코 도쿄 다이바,2023-08-04,2023-08-05,도쿄,호텔,8.8,4성급,233543
도쿄 돔 호텔,2023-08-04,2023-08-05,도쿄,호텔,8.6,4성급,98430
도미인 아키하바라,2023-08-04,2023-08-05,도쿄,호텔,8.4,3성급,111636
수퍼 호텔 프리미어 긴자,2023-08-04,2023-08-05,도쿄,호텔,8.5,3성급,150816
도큐스테이 긴자,2023-08-04,2023-08-05,도쿄,호텔,8.5,3성급,153630
호텔 뉴 오타니 도쿄 더 메인,2023-08-04,2023-08-05,도쿄,호텔,8.5,5성급,261018
소테츠 프레사 인 긴자 나나초메,2023-08-04,2023-08-05,도쿄,호텔,8.2,3성급,110739
베스포크 호텔 신주쿠,2023-08-04,2023-08-05,도쿄,호텔,8.6,3성급,202168
칸데오 호텔 도쿄 신바시,2023-08-04,2023-08-05,도쿄,호텔,8.1,4성급,190553
노가 호텔 우에노,2023-08-04,2023-08-05,도쿄,호텔,8.9,4성급,177862
미마루 도쿄 아사쿠사 스테이션,2023-08-04,2023-08-05,도쿄,호텔,6.6,4성급,745751
호텔 윙 인터네셔널 프리미엄 시부야,2023-08-04,2023-08-05,도쿄,호텔,8.2,3성급,143697
ANA 인터컨티넨탈 도쿄,2023-08-04,2023-08-05,도쿄,호텔,8.1,5성급,389558
소테츠 프레사 인 도쿄-쿄바시,2023-08-04,2023-08-05,도쿄,호텔,7.8,3성급,106234
센츄리온 호텔 우에노,2023-08-04,2023-08-05,도쿄,호텔,7.3,3성급,75381
도큐스테이 시부야 신미나미구치,2023-08-04,2023-08-05,도쿄,호텔,7.9,3성급,155744
힐튼 도쿄 오다이바,2023-08-04,2023-08-05,도쿄,호텔,8.3,5성급,338499
소테츠 프레사 인 도쿄 타마치,2023-08-04,2023-08-05,도쿄,호텔,8.1,3성급,76306
다이와 로이넷 호텔 도쿄 아리아케,2023-08-04,2023-08-05,도쿄,호텔,8.8,3성급,92987
도미인 우에노 오카치마치,2023-08-04,2023-08-05,도쿄,호텔,8.3,3성급,95122
호텔 메트로폴리탄 에드몬트 도쿄,2023-08-04,2023-08-05,도쿄,호텔,8.6,4성급,123347
벨켄 호텔 도쿄,2023-08-04,2023-08-05,도쿄,호텔,8.2,3성급,81199
더 페닌슐라 도쿄,2023-08-04,2023-08-05,도쿄,호텔,9.2,5성급,935911
솔라리아 니시테츠 호텔 긴자,2023-08-04,2023-08-05,도쿄,호텔,8.6,3성급,179236
그랜드 프린스 호텔 신 다카나와,2023-08-04,2023-08-05,도쿄,호텔,8.2,4성급,141231
리치몬드 호텔 프리미어 도쿄 오시아게,2023-08-04,2023-08-05,도쿄,호텔,8.7,3성급,134928
온야도 노노 아사쿠사 핫 스프링,2023-08-04,2023-08-05,도쿄,호텔,8.9,3성급,129407
시바 파크 호텔,2023-08-04,2023-08-05,도쿄,호텔,8.6,3성급,187065
긴자 그랜드 호텔,2023-08-04,2023-08-05,도쿄,호텔,7.6,3성급,103178
JR 큐슈 호텔 블로섬 신주쿠,2023-08-04,2023-08-05,도쿄,호텔,8.7,4성급,254081
라젠트 호텔 신주쿠 가부키초,2023-08-04,2023-08-05,도쿄,호텔,8.4,3성급,93927
토세이 호텔 코코네 우에노,2023-08-04,2023-08-05,도쿄,호텔,8.5,3성급,125053
소세쓰 프레사 인 긴자 산초마에,2023-08-04,2023-08-05,도쿄,호텔,8.2,3성급,103811
도미 인 프리미엄 시부야-진구마에,2023-08-04,2023-08-05,도쿄,호텔,8.3,3성급,136668
소테츠 프레사 인 히가시 신주쿠,2023-08-04,2023-08-05,도쿄,호텔,8.2,3성급,130173
호텔 더 셀레스틴 긴자,2023-08-04,2023-08-05,도쿄,호텔,9.0,4성급,279433
다이와 로이넷 호텔 도쿄 쿄바시,2023-08-04,2023-08-05,도쿄,호텔,8.7,4성급,174312
APA 호텔 게이세이 우에노 에키마에,2023-08-04,2023-08-05,도쿄,호텔,7.9,3성급,84623
힐튼 도쿄 베이,2023-08-04,2023-08-05,도쿄,호텔,8.4,4성급,300216
호텔 크라운 힐스 우에노 프리미어,2023-08-04,2023-08-05,도쿄,호텔,8.2,3성급,76110
시부야 도큐 레이 호텔,2023-08-04,2023-08-05,도쿄,호텔,8.1,3성급,197427
메이테츠 인 하마마츠초,2023-08-04,2023-08-05,도쿄,호텔,8.2,3성급,102323
도미인 프리미엄 도쿄 고덴마초,2023-08-04,2023-08-05,도쿄,호텔,8.8,3성급,86975
카락사 호텔 프리미어 도쿄 긴자,2023-08-04,2023-08-05,도쿄,호텔,9.1,4성급,310228
더 로열 파크 캔버스 - 긴자 8,2023-08-04,2023-08-05,도쿄,호텔,8.7,3성급,185436
펄 호텔 신주쿠 아케보노바시,2023-08-04,2023-08-05,도쿄,호텔,8.1,3성급,68517
미쓰이 가든 호텔 긴자 고초메,2023-08-04,2023-08-05,도쿄,호텔,8.7,4성급,199919
렘 도쿄 교바시,2023-08-04,2023-08-05,도쿄,호텔,8.6,3성급,164011
시부야 호텔 엔,2023-08-04,2023-08-05,도쿄,호텔,7.8,3성급,142230
인터컨티넨탈 도쿄 베이,2023-08-04,2023-08-05,도쿄,호텔,8.5,5성급,436540
우라야스 브라이튼 호텔 도쿄베이,2023-08-04,2023-08-05,도쿄,호텔,8.6,4성급,146491
아고라 긴자,2023-08-04,2023-08-05,도쿄,호텔,8.7,4성급,179522
호텔 무스 긴자 메이테쓰,2023-08-04,2023-08-05,도쿄,호텔,8.5,3성급,164655
센츄리온 호텔&스파 우에노 스테이션,2023-08-04,2023-08-05,도쿄,호텔,7.8,3성급,134190
시부야 그란벨 호텔,2023-08-04,2023-08-05,도쿄,호텔,7.5,3성급,130635
신주쿠 워싱턴 호텔 도쿄 메인,2023-08-05,2023-08-06,도쿄,호텔,7.4,3성급,100718
호텔 그레이스리 신주쿠,2023-08-05,2023-08-06,도쿄,호텔,8.6,4성급,199373
호텔 그레이스리 긴자,2023-08-05,2023-08-06,도쿄,호텔,8.2,4성급,189012
포 시즌스 호텔 도쿄 앳 오테마치,2023-08-05,2023-08-06,도쿄,호텔,9.0,5성급,987666
게이오 플라자 호텔 도쿄,2023-08-05,2023-08-06,도쿄,호텔,8.4,4성급,312720
파크 하얏트 도쿄,2023-08-05,2023-08-06,도쿄,호텔,9.1,5성급,1076406
더 아오야마 그랜드 호텔,2023-08-05,2023-08-06,도쿄,호텔,9.1,4성급,879067
호텔 알라만다 아오야마 도쿄,2023-08-05,2023-08-06,도쿄,호텔,8.5,5성급,613003
토부 호텔 레반트 도쿄,2023-08-05,2023-08-06,도쿄,호텔,8.8,4성급,205714
임페리얼 호텔 도쿄,2023-08-05,2023-08-06,도쿄,호텔,9.0,5성급,392422
JR-이스트 호텔 메츠 시부야,2023-08-05,2023-08-06,도쿄,호텔,8.4,3성급,311083
도쿄 프린스 호텔,2023-08-05,2023-08-06,도쿄,호텔,8.5,4성급,202099
쉐라톤 그랜드 도쿄 베이 호텔,2023-08-05,2023-08-06,도쿄,호텔,8.0,5성급,381126
하얏트 센트릭 긴자 도쿄,2023-08-05,2023-08-06,도쿄,호텔,8.8,4성급,1404276
신주쿠 그란벨 호텔,2023-08-05,2023-08-06,도쿄,호텔,7.9,4성급,144332
렘 롯폰기,2023-08-05,2023-08-06,도쿄,호텔,8.6,3성급,119073
세를리안 타워 도큐 호텔 아 팬 퍼시픽 파트너 호텔,2023-08-05,2023-08-06,도쿄,호텔,8.7,5성급,371682
더 스퀘어 호텔 긴자,2023-08-05,2023-08-06,도쿄,호텔,8.4,3성급,198459
오다큐 호텔 센츄리 서던 타워 호텔,2023-08-05,2023-08-06,도쿄,호텔,8.8,4성급,311741
시부야 엑셀 호텔 도큐,2023-08-05,2023-08-06,도쿄,호텔,8.5,4성급,246632
호텔 진잔소 도쿄,2023-08-05,2023-08-06,도쿄,호텔,9.2,5성급,357694
미츠이 가든 호텔 시오도메 이탈리아가이,2023-08-05,2023-08-06,도쿄,호텔,8.4,3성급,198243
게이세이 리치먼드 호텔 도쿄 몬젠나카초,2023-08-05,2023-08-06,도쿄,호텔,8.8,3성급,196007
아키하바라 워싱턴 호텔,2023-08-05,2023-08-06,도쿄,호텔,8.3,3성급,148203
시퀀스 미야시타 파크/ 시부야,2023-08-05,2023-08-06,도쿄,호텔,8.4,4성급,167837
선샤인 시티 프린스 호텔 이케부쿠로,2023-08-05,2023-08-06,도쿄,호텔,8.2,4성급,171429
호텔 빌라 폰테누 그랜드 도쿄-시오도메,2023-08-05,2023-08-06,도쿄,호텔,8.2,3성급,179815
다이이치 인 이케부쿠로,2023-08-05,2023-08-06,도쿄,호텔,7.8,3성급,116874
도큐스테이 신주쿠,2023-08-05,2023-08-06,도쿄,호텔,8.5,3성급,133646
E 호텔 히가시 신주쿠,2023-08-05,2023-08-06,도쿄,호텔,7.4,3성급,166158
신주쿠 프린스 호텔,2023-08-05,2023-08-06,도쿄,호텔,7.9,3성급,209719
호텔 메트로폴리탄 도쿄 이케부쿠로,2023-08-05,2023-08-06,도쿄,호텔,8.6,4성급,338486
시타딘 센트럴 신주쿠 도쿄,2023-08-05,2023-08-06,도쿄,호텔,8.1,3성급,129669
더 프린스 파크 타워 도쿄,2023-08-05,2023-08-06,도쿄,호텔,8.9,5성급,458391
아카사카 엑셀 호텔 도큐,2023-08-05,2023-08-06,도쿄,호텔,8.1,4성급,135025
다이와 로이넷 호텔 니시-신주쿠,2023-08-05,2023-08-06,도쿄,호텔,8.9,3성급,188912
도쿄 베이 아리아케 워싱턴 호텔,2023-08-05,2023-08-06,도쿄,호텔,7.6,3성급,349016
시나가와 프린스 호텔,2023-08-05,2023-08-06,도쿄,호텔,8.0,3성급,191225
시부야 스트림 엑셀 호텔 도큐,2023-08-05,2023-08-06,도쿄,호텔,8.8,4성급,327530
베스트 웨스턴 호텔 피노 도쿄 아카사카,2023-08-05,2023-08-06,도쿄,호텔,8.2,3성급,148095
후타코다마가와 엑셀 호텔 도큐,2023-08-05,2023-08-06,도쿄,호텔,8.1,3성급,185211
게이오 프레소 인 하마마쓰초,2023-08-05,2023-08-06,도쿄,호텔,8.2,3성급,104393
그랜드 닛코 도쿄 다이바,2023-08-05,2023-08-06,도쿄,호텔,8.8,4성급,216185
도쿄 돔 호텔,2023-08-05,2023-08-06,도쿄,호텔,8.6,4성급,313079
수퍼 호텔 프리미어 긴자,2023-08-05,2023-08-06,도쿄,호텔,8.5,3성급,149441
도큐스테이 긴자,2023-08-05,2023-08-06,도쿄,호텔,8.5,3성급,140690
호텔 뉴 오타니 도쿄 더 메인,2023-08-05,2023-08-06,도쿄,호텔,8.5,5성급,348969
소테츠 프레사 인 긴자 나나초메,2023-08-05,2023-08-06,도쿄,호텔,8.2,3성급,138609
